11N,,Candlelight Farms,41.56916667,-73.46208333,0,small_airport
IAD,KIAD,Washington Dulles Intl,38.94745639,-77.45992861,1,small_airport
HEF,KHEF,Manassas Rgnl/Harry P Davis Fld,38.72102472,-77.51510472,1,medium_airport
GED,KGED,Delaware Coastal,38.68763278,-75.35930444,1,small_airport
N06,,Laurel,38.54218444,-75.59435167,1,small_airport
EVY,KEVY,Summit,39.52102778,-75.72366667,1,small_airport
15N,,Jenkins,39.11733333,-75.58441667,0,small_airport
AAF,KAAF,Apalachicola Rgnl-Cleve Randolph Fld,29.72754944,-85.0273775,1,small_airport
F47,,St George Island,29.64458403,-84.91559894,0,small_airport
X04,,Orlando Apopka,28.70747442,-81.5819645,1,small_airport
X06,,Arcadia Muni,27.19531806,-81.8382275,1,small_airport
0J8,,Flying Ten,29.61891667,-82.50877778,0,small_airport
X10,,Belle Glade State Muni,26.69818889,-80.66024444,0,small_airport
BKV,KBKV,Brooksville-Tampa Bay Rgnl,28.47345806,-82.456065,1,small_airport
X05,,Pilot Country,28.33028278,-82.49648472,0,small_airport
CDK,KCDK,George T Lewis,29.13424722,-83.05058333,0,small_airport
CEW,KCEW,Bob Sikes,30.77883111,-86.52211278,1,medium_airport
54J,,Defuniak Springs,30.73111111,-86.15377778,1,small_airport
DED,KDED,Deland Muni-Sidney H Taylor Fld,29.06702778,-81.28375,1,small_airport
X35,,Marion County,29.06176722,-82.37661944,1,small_airport
X36,,Buchan,26.99008056,-82.37401778,0,small_airport
X55,,Mid-Florida,28.84333333,-81.63008333,0,small_airport
X01,,Everglades Airpark,25.84886111,-81.39027778,0,small_airport
FXE,KFXE,Fort Lauderdale Exec,26.19727936,-80.17070628,1,medium_airport
AVO,KAVO,Avon Park Exec,27.59129989,-81.52896683,1,small_airport
BOW,KBOW,Bartow Exec,27.94335861,-81.78343722,1,small_airport
F95,,Calhoun County,30.48703167,-85.11378583,0,small_airport
BCT,KBCT,Boca Raton,26.37848556,-80.10769639,1,medium_airport
BCR,KBCR,Tri-County,30.84388556,-85.60174944,1,small_airport
X13,,Carrabelle-Thompson,29.842,-84.70111111,0,small_airport
CLW,KCLW,Clearwater Air Park,27.97721389,-82.75905694,0,small_airport
2IS,,Airglades,26.73517083,-81.05106,1,small_airport
CTY,KCTY,Cross City,29.63552778,-83.10475,1,small_airport
CGC,KCGC,Crystal River-Capt Tom Davis Fld,28.86761111,-82.57411111,1,small_airport
DAB,KDAB,Daytona Beach Intl,29.17990889,-81.05804222,1,medium_airport
DTS,KDTS,Destin Exec,30.40005472,-86.47147222,1,medium_airport
FHB,KFHB,Fernandina Beach Muni,30.61183333,-81.46119444,1,small_airport
FLL,KFLL,Fort Lauderdale/Hollywood Intl,26.07166667,-80.14969444,1,small_airport
FMY,KFMY,Page Fld,26.58661528,-81.86324667,1,medium_airport
RSW,KRSW,Southwest Florida Intl,26.53616389,-81.755155,1,large_airport
FPR,KFPR,Treasure Coast Intl,27.49747222,-80.37263889,1,small_airport
6J8,,Oak Tree Landing,29.72026389,-82.66520833,0,small_airport
01J,,Hilliard Airpark,30.68596667,-81.90634306,0,small_airport
HWO,KHWO,North Perry,26.00126167,-80.24069417,1,small_airport
X51,,Miami Homestead General Aviation,25.49922694,-80.55424667,1,small_airport
HEG,KHEG,Herlong Recreational,30.27778583,-81.80594556,1,small_airport
JAX,KJAX,Jacksonville Intl,30.49404556,-81.68784667,0,small_airport
VQQ,KVQQ,Cecil,30.21877778,-81.87716667,1,medium_airport
X14,,La Belle Muni,26.74058333,-81.42827778,1,small_airport
X49,,South Lakeland,27.93335806,-82.04397389,0,small_airport
LAL,KLAL,Lakeland Linder Intl,27.98763889,-82.019,1,medium_airport
LEE,KLEE,Leesburg Intl,28.82289806,-81.8084175,1,medium_airport
GNV,KGNV,Gainesville Rgnl,29.69005556,-82.27177778,1,medium_airport
IMM,KIMM,Immokalee Rgnl,26.43371217,-81.40047817,1,small_airport
X58,,Indiantown,27.0375,-80.441,0,small_airport
INF,KINF,Inverness,28.80361278,-82.31829083,1,small_airport
CRG,KCRG,Jacksonville Exec At Craig,30.33633333,-81.51444444,1,medium_airport
42J,,Keystone Heights,29.84475,-82.04752778,1,small_airport
EYW,KEYW,Key West Intl,24.55611972,-81.75995583,1,medium_airport
LCQ,KLCQ,Lake City Gateway,30.18205556,-82.57686111,1,small_airport
X07,,Lake Wales Muni,27.89321083,-81.62145889,1,small_airport
X25,,Chalet Suzanne Air Strip,27.95380556,-81.60141667,0,small_airport
24J,,Suwannee County,30.30038889,-83.02438889,1,small_airport
MTH,KMTH,The Florida Keys Marathon Intl,24.72619444,-81.05136111,1,medium_airport
COI,KCOI,Merritt Island,28.34159972,-80.68548472,1,small_airport
MIA,KMIA,Miami Intl,25.79536111,-80.29011583,1,small_airport
OPF,KOPF,Miami-Opa Locka Exec,25.90741667,-80.27822222,1,medium_airport
2R4,,Peter Prince Fld,30.6376225,-86.99365306,1,small_airport
APF,KAPF,Naples Muni,26.15244081,-81.77563919,1,medium_airport
1J9,,Fort Walton Beach,30.40630556,-86.82919444,0,small_airport
EVB,KEVB,New Smyrna Beach Muni,29.05569444,-80.94891667,1,small_airport
X50,,Massey Ranch Airpark,28.97891667,-80.92477778,1,small_airport
OCF,KOCF,Ocala Intl-Jim Taylor Fld,29.17187678,-82.22411464,1,small_airport
MCO,KMCO,Orlando Intl,28.42938889,-81.309,1,large_airport
SFB,KSFB,Orlando Sanford Intl,28.77717806,-81.23491361,1,small_airport
ISM,KISM,Kissimmee Gateway,28.28980694,-81.43708139,1,medium_airport
ORL,KORL,Exec,28.54546167,-81.33293,1,small_airport
OMN,KOMN,Ormond Beach Muni,29.30113889,-81.11380556,1,small_airport
ECP,KECP,Northwest Florida Beaches Intl,30.35824083,-85.79560222,1,small_airport
MKY,KMKY,Marco Island Exec,25.99502778,-81.67252778,1,small_airport
MAI,KMAI,Marianna Muni,30.83822139,-85.18222361,1,small_airport
MLB,KMLB,Melbourne Orlando Intl,28.10275,-80.64525,1,medium_airport
TMB,KTMB,Miami Exec,25.64756372,-80.43322461,1,medium_airport
TNT,KTNT,Dade-Collier Training and Transition,25.86180556,-80.897,1,small_airport
OBE,KOBE,Okeechobee County,27.26657361,-80.85039111,1,small_airport
9FD,,Citrus Hedging Ranch,27.34981,-80.7359105,0,small_airport
PHK,KPHK,Palm Beach County Glades,26.78502778,-80.69336111,1,small_airport
28J,,Palatka Muni/Lt Kay Larkin Fld,29.65838247,-81.68950306,1,small_airport
FIN,KFIN,Flagler Exec,29.46515111,-81.20764833,1,small_airport
48X,,Manatee,27.64259722,-82.51991667,0,small_airport
2J0,,Wakulla County,29.98945556,-84.39539167,0,small_airport
82J,,Roscoe Fld,30.39827639,-87.34900417,0,small_airport
PNS,KPNS,Pensacola Intl,30.47341667,-87.18661111,1,medium_airport
FPY,KFPY,Perry-Foley,30.0708125,-83.58154389,1,small_airport
2J8,,Pierson Muni,29.25002778,-81.45933333,0,small_airport
PCM,KPCM,Plant City,28.00016667,-82.16330556,1,small_airport
PMP,KPMP,Pompano Beach Airpark,26.24736,-80.11112722,1,small_airport
2RR,,River Ranch Resort,27.77933333,-81.20391667,0,small_airport
SGJ,KSGJ,Northeast Florida Rgnl,29.95925028,-81.33972917,1,medium_airport
SRQ,KSRQ,Sarasota/Bradenton Intl,27.39544444,-82.55438889,1,large_airport
TLH,KTLH,Tallahassee Intl,30.39675417,-84.35086889,0,medium_airport
TPA,KTPA,Tampa Intl,27.97547222,-82.53325,1,large_airport
X21,,Arthur Dunn Air Park,28.62250444,-80.835375,1,small_airport
TIX,KTIX,Space Coast Rgnl,28.5147975,-80.79922722,1,medium_airport
X23,,Umatilla Muni,28.924735,-81.65178111,1,small_airport
X59,,Valkaria,27.96086556,-80.55832778,1,small_airport
F45,,North Palm Beach County General Aviation,26.84591667,-80.22233333,1,small_airport
PBI,KPBI,Palm Beach Intl,26.68316167,-80.09559194,1,large_airport
LNA,KLNA,Palm Beach County Park,26.59304611,-80.08506444,1,small_airport
GIF,KGIF,Winter Haven Rgnl,28.06292028,-81.75331444,1,small_airport
75J,,Turner County,31.68761111,-83.63294444,1,small_airport
AHN,KAHN,Athens/Ben Epps,33.94864028,-83.32591417,1,medium_airport
FTY,KFTY,Fulton County Exec/Charlie Brown Fld,33.77912639,-84.521366,1,medium_airport
A51,,Costin,29.75854361,-85.28908472,0,small_airport
PGD,KPGD,Punta Gorda,26.9185925,-81.99088611,1,small_airport
F13,,Shell Creek Airpark,26.96861111,-81.91630556,0,small_airport
2J9,,Quincy Muni,30.59788639,-84.55744028,1,small_airport
SPG,KSPG,Albert Whitted,27.76511417,-82.62693972,1,small_airport
PIE,KPIE,St Pete-Clearwater Intl,27.90863361,-82.68651,1,small_airport
X26,,Sebastian Muni,27.81325,-80.49558333,1,small_airport
SEF,KSEF,Sebring Rgnl,27.45638889,-81.34238889,1,small_airport
SUA,KSUA,Witham Fld,27.18169917,-80.22129333,1,small_airport
VDF,KVDF,Tampa Exec,28.01398722,-82.34525917,1,small_airport
X39,,Tampa North Aero Park,28.22127778,-82.37455556,0,small_airport
TPF,KTPF,Peter O Knight,27.91544444,-82.44938889,1,small_airport
VNC,KVNC,Venice Muni,27.07126778,-82.4400325,1,small_airport
X52,,New Hibiscus Airpark,27.632255,-80.52755444,0,small_airport
VRB,KVRB,Vero Beach Rgnl,27.655555,-80.41795417,1,medium_airport
CHN,KCHN,Wauchula Muni,27.51491667,-81.88047222,1,small_airport
X60,,Williston Muni,29.354605,-82.47056361,1,small_airport
X61,,Bob White Fld,28.73527222,-81.62911667,0,small_airport
ZPH,KZPH,Zephyrhills Muni,28.22666944,-82.15564528,1,small_airport
15J,,Cook County,31.13675778,-83.45422333,1,small_airport
ABY,KABY,Southwest Georgia Rgnl,31.53552778,-84.19447222,1,small_airport
AMG,KAMG,Bacon County,31.53605778,-82.50655333,1,small_airport
ACJ,KACJ,Jimmy Carter Rgnl,32.11080556,-84.18886111,1,small_airport
ATL,KATL,Hartsfield/Jackson Atlanta Intl,33.63669961,-84.427864,1,large_airport
FFC,KFFC,Atlanta Rgnl Falcon Fld,33.35772222,-84.57252778,1,small_airport
CVC,KCVC,Covington Muni,33.6322475,-83.84661889,1,small_airport
RYY,KRYY,Cobb County Intl/McCollum Fld,34.01316667,-84.59702778,1,medium_airport
PDK,KPDK,Dekalb-Peachtree,33.87600194,-84.30203056,1,medium_airport
DNL,KDNL,Daniel Fld,33.46658333,-82.03938889,1,medium_airport
AGS,KAGS,Augusta Rgnl At Bush Fld,33.36994444,-81.9645,1,medium_airport
BIJ,KBIJ,Early County,31.39750861,-84.89479778,1,small_airport
BQK,KBQK,Brunswick Golden Isles,31.25903528,-81.46631639,1,medium_airport
82A,,Marion County,32.28280556,-84.50369444,0,small_airport
CTJ,KCTJ,West Georgia Rgnl/O V Gray Fld,33.63169644,-85.15226414,1,small_airport
VPC,KVPC,Cartersville,34.1231475,-84.84870667,1,small_airport
4A4,,Polk County/Cornelius Moore Fld,34.01852917,-85.14475889,1,small_airport
CKF,KCKF,Crisp County-Cordele,31.98884444,-83.77390556,1,small_airport
AJR,KAJR,Habersham County,34.49985167,-83.55666472,1,small_airport
9A0,,Lumpkin County-Wimpys,34.58309167,-84.01995833,0,small_airport
PUJ,KPUJ,Paulding Northwest Atlanta,33.91204306,-84.94061944,1,small_airport
DNN,KDNN,Dalton Muni,34.72293889,-84.87024139,1,small_airport
16J,,Dawson Muni,31.74328806,-84.41929139,1,small_airport
EZM,KEZM,Heart of Georgia Rgnl,32.21638889,-83.12866667,1,small_airport
EBA,KEBA,Elbert County-Patz Fld,34.0954025,-82.8174925,1,small_airport
49A,,Gilmer County,34.62819444,-84.52655556,1,small_airport
GVL,KGVL,Lee Gilmer Meml,34.27262639,-83.83022611,1,small_airport
HMP,KHMP,Atlanta Speedway,33.3899025,-84.33103694,1,small_airport
51A,,Hawkinsville-Pulaski County,32.28366667,-83.43797222,0,small_airport
AZE,KAZE,Hazlehurst,31.88519,-82.64789111,1,small_airport
HOE,KHOE,Homerville,31.05688889,-82.77527778,1,small_airport
BGE,KBGE,Decatur County Industrial Air Park,30.97159808,-84.63692781,1,small_airport
BHC,KBHC,Baxley Muni,31.71383333,-82.39377778,1,small_airport
DZJ,KDZJ,Blairsville,34.85443139,-83.99732,1,small_airport
6A1,,Butler Muni,32.56823583,-84.2466875,1,small_airport
70J,,Cairo-Grady County,30.88797222,-84.15472222,1,small_airport
CZL,KCZL,Tom B David Fld,34.4554025,-84.93915528,1,small_airport
CXU,KCXU,Camilla-Mitchell County,31.21316667,-84.23522222,1,small_airport
18A,,Franklin-Hart,34.34036111,-83.13080556,1,small_airport
CNI,KCNI,Cherokee County Rgnl,34.31221917,-84.42215278,1,small_airport
CWV,KCWV,Claxton-Evans County,32.19505639,-81.8693175,1,small_airport
48A,,Cochran,32.40065806,-83.27840639,1,small_airport
CSG,KCSG,Columbus,32.5163275,-84.93887028,1,medium_airport
25J,,Lower Chattahoochee Rgnl,31.70186728,-84.82700672,0,small_airport
17J,,Donalsonville Muni,31.00650722,-84.87763667,1,small_airport
DQH,KDQH,Douglas Muni,31.47673861,-82.86056694,1,small_airport
DBN,KDBN,W H 'Bud' Barron,32.56472222,-82.98497222,1,small_airport
FZG,KFZG,Fitzgerald Muni,31.68390461,-83.27090364,1,small_airport
3J6,,Davis Fld,30.79636111,-82.02816667,0,small_airport
CPP,KCPP,Greene County Rgnl,33.59797,-83.13826028,1,small_airport
6A2,,Griffin-Spalding County,33.22697222,-84.27494444,1,small_airport
JZP,KJZP,Pickens County,34.45347222,-84.45722222,1,small_airport
JCA,KJCA,Jackson County,34.17613889,-83.56169444,1,small_airport
09J,,Jekyll Island,31.07447222,-81.42777778,1,small_airport
JES,KJES,Jesup-Wayne County,31.55397222,-81.8825,1,small_airport
9A5,,Barwick Lafayette,34.68840333,-85.29035306,1,small_airport
LGC,KLGC,Lagrange/Callaway,33.00915083,-85.07320417,1,small_airport
LZU,KLZU,Gwinnett County/Briscoe Fld,33.97809194,-83.96236389,1,small_airport
MCN,KMCN,Middle Georgia Rgnl,32.69283333,-83.64922222,1,medium_airport
52A,,Madison Muni,33.612125,-83.46044444,1,small_airport
MHP,KMHP,John Edwin Jones Sr Fld/Metter Muni,32.37397222,-82.08144444,1,small_airport
MGR,KMGR,Moultrie Muni,31.08557944,-83.80280917,1,small_airport
MUL,KMUL,Spence,31.13768667,-83.70405972,0,small_airport
4J1,,Brantley County,31.20606889,-81.90598611,1,small_airport
4J2,,Berrien County,31.21254458,-83.22525656,1,small_airport
CCO,KCCO,Newnan Coweta County,33.31156556,-84.76975542,1,small_airport
4J5,,Quitman Brooks County,30.80518556,-83.58906833,1,small_airport
RVJ,KRVJ,Swinton Smith Fld At Reidsville Muni,32.05948722,-82.15357667,1,small_airport
RMG,KRMG,Richard B Russell Rgnl - J H Towers Fld,34.35077778,-85.15866667,1,medium_airport
4J8,,Treutlen County,32.38738889,-82.56338889,0,small_airport
TBR,KTBR,Statesboro-Bulloch County,32.48275,-81.73694444,1,small_airport
SYV,KSYV,Sylvester,31.55715472,-83.89403639,0,small_airport
OPN,KOPN,Thomaston-Upson County,32.95500256,-84.26408619,1,small_airport
TVI,KTVI,Thomasville Rgnl,30.90147222,-83.88144444,1,small_airport
HQU,KHQU,Thomson/McDuffie County,33.52973056,-82.51695278,1,small_airport
TMA,KTMA,Henry Tift Myers,31.42955556,-83.48922222,1,small_airport
TOC,KTOC,Toccoa Rg Letourneau Fld,34.59281167,-83.29637167,1,small_airport
5A9,,Roosevelt Meml,32.9385,-84.69644444,0,small_airport
5A2,,Warner Robins Air Park,32.56063889,-83.67675,0,small_airport
IIY,KIIY,Washington/Wilkes County,33.77859806,-82.81449667,1,small_airport
AYS,KAYS,Waycross-Ware County,31.24838889,-82.39538889,1,small_airport
BXG,KBXG,Burke County,33.04083694,-82.00426361,1,small_airport
65J,,Wrens Meml,33.22277778,-82.3845,0,small_airport
2J3,,Louisville Muni,32.98594444,-82.38480556,1,small_airport
MQW,KMQW,Telfair-Wheeler,32.09699639,-82.87941167,1,small_airport
MAC,KMAC,Macon Downtown,32.82176444,-83.56193494,1,small_airport
MLJ,KMLJ,Baldwin County Rgnl,33.15422556,-83.2414075,1,small_airport
2J5,,Millen,32.89302778,-81.96522222,1,small_airport
D73,,Cy Nunnally Meml,33.78252778,-83.69280556,1,small_airport
53A,,Dr C P Savage Sr,32.30306333,-84.00746806,1,small_airport
PXE,KPXE,Perry-Houston County,32.51058083,-83.76734583,1,small_airport
PIM,KPIM,Harris County,32.84069444,-84.88244444,1,small_airport
OKZ,KOKZ,Kaolin Fld,32.96637472,-82.83748861,1,small_airport
SAV,KSAV,Savannah/Hilton Head Intl,32.12758333,-81.20213889,0,large_airport
SBO,KSBO,East Georgia Rgnl,32.60913889,-82.36994444,1,small_airport
JYL,KJYL,Plantation Airpark,32.64552278,-81.59661167,1,small_airport
VLD,KVLD,Valdosta Rgnl,30.78146444,-83.27597167,1,small_airport
VDI,KVDI,Vidalia Rgnl,32.19272222,-82.37116667,1,small_airport
GA2,,Peach State Aerodrome,33.18345306,-84.37159028,0,small_airport
WDR,KWDR,Barrow County,33.98268972,-83.66721667,1,small_airport
HNM,PHHN,Hana,20.79563717,-156.01443789,1,medium_airport
PAK,PHPA,Port Allen,21.89694444,-159.60316667,0,small_airport
UPP,PHUP,Upolu,20.26519444,-155.85994444,0,small_airport
ITO,PHTO,Hilo Intl,19.720263,-155.04847014,1,small_airport
HNL,PHNL,Daniel K Inouye Intl,21.31782472,-157.92025028,1,small_airport
OGG,PHOG,Kahului,20.89864861,-156.43045861,1,small_airport
KOA,PHKO,Ellison Onizuka Kona Intl At Keahole,19.738765,-156.04563111,1,medium_airport
LUP,PHLU,Kalaupapa,21.21104028,-156.97359722,1,small_airport
MUE,PHMU,Waimea-Kohala,20.00132694,-155.66810722,1,medium_airport
JRF,PHJR,Kalaeloa (John Rodgers Fld),21.30713417,-158.07044417,1,medium_airport
MKK,PHMK,Molokai,21.15288583,-157.09625611,1,medium_airport
4C7,,Ackley Muni,42.54744444,-93.03341667,0,small_airport
4C8,,Albia Muni,40.99627778,-92.76569444,1,small_airport
AXA,KAXA,Algona Muni,43.07791667,-94.27194444,1,small_airport
K98,K98,Allison Muni,42.76386528,-92.80436111,0,small_airport
C11,,Amana,41.79358333,-91.86477222,0,small_airport
AMW,KAMW,Ames Muni,41.99204361,-93.62182083,1,small_airport
Y43,,Anita Muni-Kevin Burke Meml Fld,41.43991111,-94.77013764,0,small_airport
BNW,KBNW,Boone Muni,42.04955556,-93.84761111,1,small_airport
BRL,KBRL,Southeast Iowa Rgnl,40.78297222,-91.12558333,1,medium_airport
CIN,KCIN,Arthur N Neu,42.04666667,-94.78869444,1,small_airport
CWI,KCWI,Clinton Muni,41.83075,-90.32897222,1,small_airport
CRZ,KCRZ,Corning Muni,40.994125,-94.75502972,1,small_airport
0.00E+00,,Corydon,40.75622778,-93.24033611,0,small_airport
CBF,KCBF,Council Bluffs Muni,41.26011111,-95.75863889,1,small_airport
CJJ,KCJJ,Ellen Church Fld,43.36530139,-92.13308306,1,small_airport
CSQ,KCSQ,Creston Muni,41.02144444,-94.36330556,1,small_airport
DBQ,KDBQ,Dubuque Rgnl,42.402,-90.70947222,1,medium_airport
FOD,KFOD,Fort Dodge Rgnl,42.55119444,-94.19183333,1,small_airport
FSW,KFSW,Fort Madison Muni,40.65911111,-91.32775,1,small_airport
GFZ,KGFZ,Greenfield Muni,41.32722222,-94.44516667,1,small_airport
GGI,KGGI,Grinnell Rgnl,41.70988889,-92.73597222,1,small_airport
6K7,,Grundy Center Muni,42.35055972,-92.84161389,0,small_airport
GCT,KGCT,Guthrie County Rgnl,41.68697222,-94.43505556,1,small_airport
6Z6,,Nash Fld Indianola,41.30385278,-93.56749028,0,small_airport
IOW,KIOW,Iowa City Muni,41.63963194,-91.54788917,1,small_airport
IFA,KIFA,Iowa Falls Muni,42.47135556,-93.27072306,1,small_airport
2VA,,Zangger Vintage Airpark,43.45063078,-96.40466586,0,small_airport
LRJ,KLRJ,Le Mars Muni,42.77855556,-96.19358333,1,small_airport
C27,,Manchester Muni,42.49049583,-91.49787361,0,small_airport
MEY,KMEY,James G Whiting Meml Fld,42.178295,-95.79364528,1,small_airport
OQW,KOQW,Maquoketa Muni,42.05008333,-90.73880556,1,small_airport
C17,,Marion,42.02981086,-91.53172231,1,small_airport
LNY,PHNY,Lanai,20.78561111,-156.95141806,1,medium_airport
LIH,PHLI,Lihue,21.97598333,-159.33895778,1,medium_airport
IKV,KIKV,Ankeny Rgnl,41.69134681,-93.56634914,1,small_airport
AIO,KAIO,Atlantic Muni,41.40383333,-95.04875,1,small_airport
ADU,KADU,Audubon County,41.70152778,-94.92044444,1,small_airport
Y46,,Bedford Muni,40.63776556,-94.72941333,0,small_airport
TZT,KTZT,Belle Plaine Muni,41.87877778,-92.28452778,1,small_airport
Y48,,Belmond Muni,42.85274639,-93.59465361,0,small_airport
4K6,,Bloomfield Muni,40.73210556,-92.42826889,1,small_airport
CID,KCID,The Eastern Iowa,41.88469444,-91.71080556,1,medium_airport
TVK,KTVK,Centerville Muni,40.68442889,-92.90099389,1,small_airport
CNC,KCNC,Chariton Muni,41.01961111,-93.35966667,1,small_airport
CCY,KCCY,Northeast Iowa Rgnl,43.07250375,-92.61080919,1,medium_airport
CKP,KCKP,Cherokee County Rgnl,42.73138889,-95.55605556,1,small_airport
ICL,KICL,Schenck Fld,40.72219444,-95.02661111,1,small_airport
CAV,KCAV,Clarion Muni,42.74047222,-93.75905556,1,small_airport
DVN,KDVN,Davenport Muni,41.61027778,-90.58836111,1,small_airport
DEH,KDEH,Decorah Muni,43.2755,-91.73938889,1,small_airport
DNS,KDNS,Denison Muni,41.98613194,-95.38025889,1,small_airport
DSM,KDSM,Des Moines Intl,41.53397278,-93.66307222,1,medium_airport
IA8,,Dyersville Area,42.49610528,-91.17985889,0,small_airport
EAG,KEAG,Eagle Grove Muni,42.70991667,-93.91611111,1,small_airport
I27,,Elkader,42.84725,-91.38216667,0,small_airport
EGQ,KEGQ,Emmetsburg Muni,43.10205556,-94.70452778,1,heliport
EST,KEST,Estherville Muni,43.40747222,-94.74638889,1,small_airport
FFL,KFFL,Fairfield Muni,41.05571983,-91.98082181,1,small_airport
FXY,KFXY,Forest City Muni/Trimble Fld,43.23475692,-93.62410394,1,small_airport
HPT,KHPT,Hampton Muni,42.72369444,-93.22633333,1,small_airport
HNR,KHNR,Harlan Muni,41.58436111,-95.33969444,1,small_airport
0K7,,Humboldt Muni,42.73486111,-94.24547222,0,small_airport
IDG,KIDG,Ida Grove Muni,42.33259778,-95.44488778,0,small_airport
IIB,KIIB,James H Connell Fld At Independence Muni,42.45688889,-91.94766667,1,small_airport
EFW,KEFW,Jefferson Muni,42.00983333,-94.34180556,1,small_airport
EOK,KEOK,Keokuk Muni,40.45990778,-91.42850111,1,small_airport
6K9,,Keosauqua Muni,40.73475,-91.94878306,0,small_airport
OXV,KOXV,Knoxville Muni,41.29909692,-93.11374278,1,small_airport
0Y6,,Lake Mills Muni,43.41366667,-93.51175,0,small_airport
LWD,KLWD,Lamoni Muni,40.63239194,-93.90222611,1,small_airport
MIW,KMIW,Marshalltown Muni,42.11275,-92.91777778,1,small_airport
MCW,KMCW,Mason City Muni,43.15780556,-93.33125,1,small_airport
4D8,,Fuller,43.33339389,-95.1590925,1,small_airport
7C5,,Sig Fld,41.54828889,-92.53458333,0,small_airport
MXO,KMXO,Monticello Rgnl,42.22036194,-91.16329833,1,small_airport
1Y3,,Judge Lewis Fld/Mount Ayr Muni,40.70638889,-94.22027778,0,small_airport
MPZ,KMPZ,Mount Pleasant Muni,40.94661222,-91.51117056,1,small_airport
MUT,KMUT,Muscatine Muni,41.36788889,-91.14822222,1,small_airport
1Y5,,New Hampton Muni,43.08719583,-92.3432325,0,small_airport
OOA,KOOA,Oskaloosa Muni,41.22611111,-92.49383333,1,small_airport
OTM,KOTM,Ottumwa Rgnl,41.10722222,-92.44716667,1,small_airport
1Y9,,Paullina Muni,42.98788889,-95.66447222,0,small_airport
PEA,KPEA,Pella Muni,41.40122222,-92.94586111,1,small_airport
PRO,KPRO,Perry Muni,41.82644444,-94.15955556,1,small_airport
POH,KPOH,Pocahontas Muni,42.74288889,-94.64736111,1,small_airport
SHL,KSHL,Sheldon Rgnl,43.20838889,-95.83341667,1,small_airport
SDA,KSDA,Shenandoah Muni,40.75158722,-95.41362417,1,small_airport
ISB,KISB,Sibley Muni,43.36935278,-95.75963889,1,small_airport
SUX,KSUX,Sioux Gateway/Brig General Bud Day Fld,42.40130944,-96.38441806,1,small_airport
AWG,KAWG,Washington Muni,41.27569444,-91.67608333,1,small_airport
ALO,KALO,Waterloo Rgnl,42.55844917,-92.40102333,1,small_airport
Y01,,Waukon Muni,43.28047611,-91.46952806,0,small_airport
C25,,Waverly Muni,42.74179556,-92.50721333,1,small_airport
EBS,KEBS,Webster City Muni,42.43641353,-93.86896703,1,small_airport
U01,,American Falls,42.79731667,-112.82518667,0,small_airport
AOC,KAOC,Arco-Butte County,43.60352778,-113.33425,1,small_airport
U45,,Graham Usfs,43.95517833,-115.27259111,0,small_airport
52U,,Weatherby Usfs,43.82513889,-115.33136111,0,small_airport
55H,,Atlanta,43.81351083,-115.13508167,0,small_airport
U37,,Midway,43.45361111,-112.80725,0,small_airport
U46,,Big Southern Butte,43.43258333,-113.05544444,0,small_airport
U48,,Coxs Well,43.21775,-113.22755556,0,small_airport
U51,,Bancroft Muni,42.72075167,-111.86745639,0,small_airport
U03,,Buhl Muni,42.59738889,-114.80063889,0,small_airport
BYI,KBYI,Burley Muni,42.54261111,-113.77152778,1,medium_airport
EUL,KEUL,Caldwell Exec,43.64184889,-116.63576417,1,small_airport
U65,,Carey,43.30880556,-113.93602778,0,small_airport
0U7,,Hollow Top,43.32375,-113.5905,0,small_airport
U70,,Cascade,44.49233333,-116.01477778,0,small_airport
S77,,Magee,47.84155833,-116.25199444,0,small_airport
U58,,Downey/Hyde Meml/,42.42423333,-112.10955556,0,small_airport
DIJ,KDIJ,Driggs/Reed Meml,43.74269444,-111.09677778,1,small_airport
U41,,Dubois Muni,44.16236111,-112.22066667,0,small_airport
S90,,Elk City,45.82268583,-115.43984972,0,small_airport
S78,,Emmett Muni,43.85265,-116.53906944,0,small_airport
U86,,Frostenson Fld,43.34186111,-114.79827778,0,small_airport
TNU,KTNU,Newton Muni-Earl Johnson Fld,41.67443,-93.02172833,1,small_airport
5D2,,Northwood Muni,43.44877778,-93.20166667,0,small_airport
OLZ,KOLZ,Oelwein Muni,42.6809245,-91.97439539,1,small_airport
D02,,Osage Muni,43.29233333,-92.79561111,0,small_airport
I75,,Osceola Muni,41.05222222,-93.68913889,1,small_airport
2Y1,,Drake,42.31751389,-93.4151625,0,small_airport
RDK,KRDK,Red Oak Muni,41.01083333,-95.25886111,1,small_airport
RRQ,KRRQ,Rock Rapids Muni,43.45222111,-96.17977694,1,small_airport
2Y4,,Rockwell City Muni,42.38782222,-94.61890278,0,small_airport
SKI,KSKI,Sac City Muni,42.37905556,-94.97961111,1,small_airport
SPW,KSPW,Spencer Muni,43.16565194,-95.20279306,1,small_airport
0F3,,Spirit Lake Muni,43.38742083,-95.13946806,0,small_airport
SLB,KSLB,Storm Lake Muni,42.59723489,-95.24066556,1,small_airport
8C2,,Sully Muni,41.5741,-92.8466,0,small_airport
8C4,,Mathews Meml,41.76335417,-91.15293583,1,small_airport
8C5,,Toledo Muni,41.98823161,-92.54798614,0,small_airport
8C6,,Traer Muni,42.20083333,-92.45663889,0,small_airport
